2011-11-13 14:34:58.194529	M009	ON	Motion-01	
2011-11-13 14:34:59.895977	M010	OFF	Motion-01	
2011-11-13 14:34:59.922374	M009	OFF	Motion-01	
2011-11-13 14:35:47.155257	M003	ON	Motion-01	
2011-11-13 14:35:50.210297	M003	OFF	Motion-01	
2011-11-13 14:35:54.245358	M003	ON	Motion-01	
2011-11-13 14:35:56.139122	M003	OFF	Motion-01	
2011-11-13 14:35:59.930590	M003	ON	Motion-01	
2011-11-13 14:36:04.199793	M003	OFF	Motion-01	
2011-11-13 14:36:05.764509	M003	ON	Motion-01	
2011-11-13 14:36:12.346819	M003	OFF	Motion-01	
2011-11-13 14:36:12.821080	M003	ON	Motion-01	
2011-11-13 14:36:27.332514	M003	OFF	Motion-01	
2011-11-13 14:36:35.422860	M003	ON	Motion-01	
2011-11-13 14:36:38.265940	M003	OFF	Motion-01	
2011-11-13 14:36:39.207782	M003	ON	Motion-01	
2011-11-13 14:36:43.947144	M003	OFF	Motion-01	
2011-11-13 14:38:26.983940	M003	ON	Motion-01	
2011-11-13 14:38:28.158040	M003	OFF	Motion-01	
2011-11-13 14:39:00.234165	M003	ON	Motion-01	
2011-11-13 14:39:09.033693	M009	ON	Motion-01	
2011-11-13 14:39:14.974786	M003	OFF	Motion-01	
2011-11-13 14:39:16.387740	M009	OFF	Motion-01	
2011-11-13 14:39:26.004483	T005	21.5	Temperature	
2011-11-13 14:39:33.944386	M009	ON	Motion-01	
2011-11-13 14:39:36.541916	M010	ON	Motion-01	
2011-11-13 14:39:38.427401	M010	OFF	Motion-01	
2011-11-13 14:39:40.317461	M009	OFF	Motion-01	
2011-11-13 14:39:41.184489	M010	ON	Motion-01	
2011-11-13 14:39:41.647517	M009	ON	Motion-01	
2011-11-13 14:39:43.451746	M010	OFF	Motion-01	
2011-11-13 14:39:46.532708	M009	OFF	Motion-01	
2011-11-13 14:42:13.559711	M003	ON	Motion-01	
2011-11-13 14:42:18.066328	M003	OFF	Motion-01	
2011-11-13 14:45:39.021191	M002	ON	Motion-01	
2011-11-13 14:45:44.258763	M002	OFF	Motion-01	
2011-11-13 14:46:09.550518	M009	ON	Motion-01	
2011-11-13 14:46:11.414650	M009	OFF	Motion-01	
2011-11-13 14:46:39.896650	M003	ON	Motion-01	
2011-11-13 14:46:41.548289	M003	OFF	Motion-01	
2011-11-13 14:46:46.999937	M003	ON	Motion-01	
2011-11-13 14:46:59.611218	M002	ON	Motion-01	
2011-11-13 14:46:59.999488	M003	OFF	Motion-01	
2011-11-13 14:47:04.493555	M002	OFF	Motion-01	
2011-11-13 14:48:08.969418	M009	ON	Motion-01	
2011-11-13 14:48:10.623389	M009	OFF	Motion-01	
2011-11-13 14:48:30.761998	M009	ON	Motion-01	
2011-11-13 14:48:32.089751	M009	OFF	Motion-01	
2011-11-13 14:48:36.759252	M009	ON	Motion-01	
2011-11-13 14:48:38.643287	M009	OFF	Motion-01	
2011-11-13 14:49:11.042146	M009	ON	Motion-01	
2011-11-13 14:49:16.987411	M009	OFF	Motion-01	
2011-11-13 14:49:32.957983	T005	22	Temperature	
2011-11-13 14:49:33.017783	T003	20.5	Temperature	
2011-11-13 14:50:10.891212	M009	ON	Motion-01	
2011-11-13 14:50:14.691859	M009	OFF	Motion-01	
2011-11-13 14:50:30.993895	M009	ON	Motion-01	
2011-11-13 14:50:36.203931	M009	OFF	Motion-01	
2011-11-13 14:50:42.864153	M009	ON	Motion-01	
2011-11-13 14:50:44.740275	M009	OFF	Motion-01	
2011-11-13 14:53:09.269058	M009	ON	Motion-01	
2011-11-13 14:53:10.593630	M009	OFF	Motion-01	
2011-11-13 14:53:11.468685	M009	ON	Motion-01	
2011-11-13 14:53:13.272977	M009	OFF	Motion-01	
2011-11-13 14:54:36.233884	T001	21	Temperature	
2011-11-13 14:54:36.265553	T005	27.5	Temperature	
2011-11-13 14:54:36.300261	T003	22.5	Temperature	
2011-11-13 14:54:36.330986	T002	23.5	Temperature	
2011-11-13 14:54:36.377713	T004	21.5	Temperature	
2011-11-13 14:55:21.605717	M009	ON	Motion-01	
2011-11-13 14:55:25.634115	M009	OFF	Motion-01	
2011-11-13 14:58:10.452441	M009	ON	Motion-01	
2011-11-13 14:58:11.868954	M009	OFF	Motion-01	
2011-11-13 14:58:16.137336	M009	ON	Motion-01	
2011-11-13 14:58:18.027278	M009	OFF	Motion-01	
2011-11-13 14:58:18.406303	M009	ON	Motion-01	
2011-11-13 14:58:22.136404	M009	OFF	Motion-01	
2011-11-13 14:59:39.608337	T001	21.5	Temperature	
2011-11-13 14:59:39.640167	T005	26.5	Temperature	
2011-11-13 14:59:39.670679	T003	23.5	Temperature	
2011-11-13 14:59:39.705116	T002	24	Temperature	
2011-11-13 14:59:39.752011	T004	22.5	Temperature	
2011-11-13 15:01:07.978183	M010	ON	Motion-01	
2011-11-13 15:01:08.044026	M009	ON	Motion-01	
2011-11-13 15:01:09.908703	M010	OFF	Motion-01	
2011-11-13 15:01:13.062441	M010	ON	Motion-01	
2011-11-13 15:01:14.862902	M009	OFF	Motion-01	
2011-11-13 15:01:17.221012	M003	ON	Motion-01	
2011-11-13 15:01:19.097766	M003	OFF	Motion-01	
2011-11-13 15:01:21.959125	M010	OFF	Motion-01	
2011-11-13 15:01:22.338122	M010	ON	Motion-01	
2011-11-13 15:01:23.427180	M010	OFF	Motion-01	
2011-11-13 15:01:30.763243	M010	ON	Motion-01	
2011-11-13 15:01:36.055657	M010	OFF	Motion-01	
2011-11-13 15:01:39.150643	M010	ON	Motion-01	
2011-11-13 15:01:43.424846	M010	OFF	Motion-01	
2011-11-13 15:01:47.457725	M010	ON	Motion-01	
2011-11-13 15:01:51.236013	M009	ON	Motion-01	
2011-11-13 15:01:51.618041	M010	OFF	Motion-01	
2011-11-13 15:01:52.497922	M010	ON	Motion-01	
2011-11-13 15:01:55.329168	M009	OFF	Motion-01	
2011-11-13 15:01:58.385787	M010	OFF	Motion-01	
2011-11-13 15:02:36.843494	M009	ON	Motion-01	
2011-11-13 15:02:37.224467	M010	ON	Motion-01	
2011-11-13 15:02:41.423538	M009	OFF	Motion-01	
2011-11-13 15:02:41.805074	M010	OFF	Motion-01	
2011-11-13 15:03:50.555907	M009	ON	Motion-01	
2011-11-13 15:03:52.684400	M009	OFF	Motion-01	
2011-11-13 15:03:59.106832	M009	ON	Motion-01	
2011-11-13 15:04:03.620373	M009	OFF	Motion-01	
2011-11-13 15:04:42.955665	T001	21	Temperature	
2011-11-13 15:04:42.987627	T005	23.5	Temperature	
2011-11-13 15:04:43.017608	T003	22.5	Temperature	
2011-11-13 15:04:43.052152	T002	22.5	Temperature	
2011-11-13 15:04:43.090824	T004	22	Temperature	
2011-11-13 15:06:15.964999	M009	ON	Motion-01	
2011-11-13 15:06:21.875410	M009	OFF	Motion-01	
2011-11-13 15:07:18.025159	M010	ON	Motion-01	
2011-11-13 15:07:19.917192	M010	OFF	Motion-01	
2011-11-13 15:08:47.781163	M009	ON	Motion-01	
2011-11-13 15:08:49.671016	M009	OFF	Motion-01	
2011-11-13 15:09:08.964694	M009	ON	Motion-01	
2011-11-13 15:09:11.322701	M009	OFF	Motion-01	
2011-11-13 15:09:31.926484	M009	ON	Motion-01	
2011-11-13 15:09:33.804552	M009	OFF	Motion-01	
2011-11-13 15:09:46.313621	T005	22.5	Temperature	
2011-11-13 15:09:46.349274	T003	21.5	Temperature	
2011-11-13 15:09:46.380283	T002	21.5	Temperature	
2011-11-13 15:09:46.410328	T004	21.5	Temperature	
2011-11-13 15:10:17.730586	M009	ON	Motion-01	
2011-11-13 15:10:19.147717	M009	OFF	Motion-01	
2011-11-13 15:10:39.019872	M009	ON	Motion-01	
2011-11-13 15:10:39.725400	M010	ON	Motion-01	
2011-11-13 15:10:41.293787	M009	OFF	Motion-01	
2011-11-13 15:10:42.224451	M010	OFF	Motion-01	
2011-11-13 15:10:42.753779	M010	ON	Motion-01	
2011-11-13 15:10:42.780147	M009	ON	Motion-01	
2011-11-13 15:10:44.118331	M012	ON	Motion-01	
2011-11-13 15:10:44.731607	M009	OFF	Motion-01	
2011-11-13 15:10:45.829802	M009	ON	Motion-01	
2011-11-13 15:10:46.441001	M013	ON	Motion-01	
2011-11-13 15:10:46.467520	M020	ON	MotionArea-01	
2011-11-13 15:10:47.764602	M010	OFF	Motion-01	
2011-11-13 15:10:48.888717	M012	OFF	Motion-01	
2011-11-13 15:10:49.414954	M009	OFF	Motion-01	
2011-11-13 15:10:49.444552	M014	ON	Motion-01	
2011-11-13 15:10:50.428955	M014	OFF	Motion-01	
2011-11-13 15:10:50.475142	M021	ON	Motion-01	
2011-11-13 15:10:51.334697	M008	ON	Motion-01	
2011-11-13 15:10:51.361204	M013	OFF	Motion-01	
2011-11-13 15:10:52.556272	M006	ON	Motion-01	
2011-11-13 15:10:52.653660	M021	OFF	Motion-01	
2011-11-13 15:10:55.347728	M008	OFF	Motion-01	
2011-11-13 15:10:55.730865	M020	OFF	MotionArea-01	
2011-11-13 15:10:56.349725	M006	OFF	Motion-01	
2011-11-13 15:10:56.728870	M007	ON	MotionArea-01	
2011-11-13 15:10:57.757490	M007	OFF	MotionArea-01	
2011-11-13 15:10:57.783641	M003	ON	Motion-01	
2011-11-13 15:11:00.517836	M003	OFF	Motion-01	
2011-11-13 15:11:04.792209	M003	ON	Motion-01	
2011-11-13 15:11:10.001317	M003	OFF	Motion-01	
2011-11-13 15:11:12.620341	M003	ON	Motion-01	
2011-11-13 15:11:14.175633	M003	OFF	Motion-01	
2011-11-13 15:11:15.052532	M003	ON	Motion-01	
2011-11-13 15:11:16.950975	M003	OFF	Motion-01	
2011-11-13 15:11:17.800566	M003	ON	Motion-01	
2011-11-13 15:11:19.149531	M007	ON	MotionArea-01	
2011-11-13 15:11:20.708326	M007	OFF	MotionArea-01	
2011-11-13 15:11:24.199685	M003	OFF	Motion-01	
2011-11-13 15:11:36.699213	M003	ON	Motion-01	
2011-11-13 15:11:40.967187	M003	OFF	Motion-01	
2011-11-13 15:11:41.355445	M003	ON	Motion-01	
2011-11-13 15:11:51.577665	M006	ON	Motion-01	
2011-11-13 15:11:52.116294	M008	ON	Motion-01	
2011-11-13 15:11:52.172871	M020	ON	MotionArea-01	
2011-11-13 15:11:53.582216	M003	OFF	Motion-01	
2011-11-13 15:11:54.758714	M022	ON	Motion-01	
2011-11-13 15:11:55.285969	M006	OFF	Motion-01	
2011-11-13 15:11:55.315228	M020	OFF	MotionArea-01	
2011-11-13 15:11:55.810950	M023	ON	Motion-01	
2011-11-13 15:11:55.836761	M008	OFF	Motion-01	
2011-11-13 15:11:57.392874	M024	ON	MotionArea-01	
2011-11-13 15:11:58.245827	M022	OFF	Motion-01	
2011-11-13 15:11:59.134583	M023	OFF	Motion-01	
2011-11-13 15:12:00.932004	M024	OFF	MotionArea-01	
2011-11-13 15:12:07.100220	M024	ON	MotionArea-01	
2011-11-13 15:12:09.228737	M024	OFF	MotionArea-01	
2011-11-13 15:12:09.613315	M024	ON	MotionArea-01	
2011-11-13 15:12:16.015462	M024	OFF	MotionArea-01	
2011-11-13 15:12:24.348587	M024	ON	MotionArea-01	
2011-11-13 15:12:29.581762	M023	ON	Motion-01	
2011-11-13 15:12:30.432889	M022	ON	Motion-01	
2011-11-13 15:12:32.769186	M024	OFF	MotionArea-01	
2011-11-13 15:12:32.795275	M021	ON	Motion-01	
2011-11-13 15:12:33.445897	M022	OFF	Motion-01	
2011-11-13 15:12:33.472211	M023	OFF	Motion-01	
2011-11-13 15:12:33.497015	M020	ON	MotionArea-01	
2011-11-13 15:12:34.057811	M013	ON	Motion-01	
2011-11-13 15:12:35.218820	M012	ON	Motion-01	
2011-11-13 15:12:35.601050	M009	ON	Motion-01	
2011-11-13 15:12:35.980085	M021	OFF	Motion-01	
2011-11-13 15:12:36.753913	M010	ON	Motion-01	
2011-11-13 15:12:36.810065	M012	OFF	Motion-01	
2011-11-13 15:12:37.277218	M013	OFF	Motion-01	
2011-11-13 15:12:37.894037	M020	OFF	MotionArea-01	
2011-11-13 15:12:40.656605	M009	OFF	Motion-01	
2011-11-13 15:12:41.837271	M010	OFF	Motion-01	
2011-11-13 15:12:45.620402	M010	ON	Motion-01	
2011-11-13 15:12:46.319311	M009	ON	Motion-01	
2011-11-13 15:12:48.208253	M009	OFF	Motion-01	
2011-11-13 15:12:50.804364	M010	OFF	Motion-01	
2011-11-13 15:12:54.604817	M009	ON	Motion-01	
2011-11-13 15:12:56.728530	M009	OFF	Motion-01	
2011-11-13 15:14:49.668828	T001	20.5	Temperature	
2011-11-13 15:14:49.700668	T005	22	Temperature	
2011-11-13 15:14:49.730670	T002	21	Temperature	
2011-11-13 15:19:53.026745	T003	21	Temperature	
2011-11-13 15:19:53.058284	T004	21	Temperature	
2011-11-13 15:24:56.402203	T005	21.5	Temperature	
2011-11-13 15:27:20.852069	M003	ON	Motion-01	
2011-11-13 15:27:24.653718	M002	ON	Motion-01	
2011-11-13 15:27:26.541857	M002	OFF	Motion-01	
2011-11-13 15:27:32.486238	M003	OFF	Motion-01	
2011-11-13 15:27:33.811214	M003	ON	Motion-01	
2011-11-13 15:27:35.872680	M003	OFF	Motion-01	
2011-11-13 15:27:39.431201	M002	ON	Motion-01	
2011-11-13 15:27:41.792339	M002	OFF	Motion-01	
2011-11-13 15:28:35.298819	M002	ON	Motion-01	
2011-11-13 15:28:40.067146	M002	OFF	Motion-01	
2011-11-13 15:29:35.731163	M002	ON	Motion-01	
2011-11-13 15:29:39.296938	M002	OFF	Motion-01	
2011-11-13 15:29:43.801227	M002	ON	Motion-01	
2011-11-13 15:29:45.686292	M002	OFF	Motion-01	
2011-11-13 15:29:46.539310	M002	ON	Motion-01	
2011-11-13 15:29:50.981556	M002	OFF	Motion-01	
2011-11-13 15:29:51.364106	M002	ON	Motion-01	
2011-11-13 15:30:10.898329	M002	OFF	Motion-01	
2011-11-13 15:30:10.944423	M007	ON	MotionArea-01	
2011-11-13 15:30:12.123109	M001	ON	Motion-01	
2011-11-13 15:30:14.016030	M005	ON	Motion-01	
2011-11-13 15:30:16.142304	M001	OFF	Motion-01	
2011-11-13 15:30:17.797345	M006	ON	Motion-01	
2011-11-13 15:30:18.178235	M008	ON	Motion-01	
2011-11-13 15:30:18.859331	M005	OFF	Motion-01	
2011-11-13 15:30:18.885707	M007	OFF	MotionArea-01	
2011-11-13 15:30:18.910651	M020	ON	MotionArea-01	
2011-11-13 15:30:21.615214	M021	ON	Motion-01	
2011-11-13 15:30:22.318396	M006	OFF	Motion-01	
2011-11-13 15:30:23.405452	M008	OFF	Motion-01	
2011-11-13 15:30:23.800027	M020	OFF	MotionArea-01	
2011-11-13 15:30:24.256377	M022	ON	Motion-01	
2011-11-13 15:30:25.577507	M023	ON	Motion-01	
2011-11-13 15:30:26.194099	M021	OFF	Motion-01	
2011-11-13 15:30:27.922526	M022	OFF	Motion-01	
2011-11-13 15:30:28.690379	M023	OFF	Motion-01	
2011-11-13 15:30:28.716780	M024	ON	MotionArea-01	
2011-11-13 15:30:41.485792	M024	OFF	MotionArea-01	
2011-11-13 15:30:46.230870	M024	ON	MotionArea-01	
2011-11-13 15:31:02.423912	M024	OFF	MotionArea-01	
2011-11-13 15:31:06.218735	M024	ON	MotionArea-01	
2011-11-13 15:31:09.755924	M024	OFF	MotionArea-01	
2011-11-13 15:31:16.899277	M024	ON	MotionArea-01	
2011-11-13 15:31:30.966834	M023	ON	Motion-01	
2011-11-13 15:31:30.996382	M024	OFF	MotionArea-01	
2011-11-13 15:31:33.642887	M023	OFF	Motion-01	
2011-11-13 15:31:33.672439	M029	ON	Motion-01	
2011-11-13 15:31:37.127200	M029	OFF	Motion-01	
2011-11-13 15:32:54.747214	M029	ON	Motion-01	
2011-11-13 15:32:56.164155	M028	ON	Motion-01	
2011-11-13 15:32:57.253247	M023	ON	Motion-01	
2011-11-13 15:32:58.361190	M029	OFF	Motion-01	
2011-11-13 15:32:59.450374	M028	OFF	Motion-01	
2011-11-13 15:33:01.030625	M023	OFF	Motion-01	
2011-11-13 15:33:02.451064	M024	ON	MotionArea-01	
2011-11-13 15:33:10.751091	M024	OFF	MotionArea-01	
2011-11-13 15:33:11.209650	M024	ON	MotionArea-01	
2011-11-13 15:33:18.086792	M024	OFF	MotionArea-01	
2011-11-13 15:33:20.205007	M023	ON	Motion-01	
2011-11-13 15:33:24.762193	M023	OFF	Motion-01	
2011-11-13 15:33:25.143242	M024	ON	MotionArea-01	
2011-11-13 15:33:27.669323	M024	OFF	MotionArea-01	
2011-11-13 15:33:28.048113	M024	ON	MotionArea-01	
2011-11-13 15:33:33.692612	M024	OFF	MotionArea-01	
2011-11-13 15:33:39.269499	M024	ON	MotionArea-01	
2011-11-13 15:33:42.596179	M024	OFF	MotionArea-01	
2011-11-13 15:33:46.612063	M024	ON	MotionArea-01	
2011-11-13 15:33:54.452037	M024	OFF	MotionArea-01	
2011-11-13 15:33:55.634760	M024	ON	MotionArea-01	
2011-11-13 15:34:01.074351	M024	OFF	MotionArea-01	
2011-11-13 15:34:02.018363	M024	ON	MotionArea-01	
2011-11-13 15:34:07.936492	M024	OFF	MotionArea-01	
2011-11-13 15:34:18.874046	M024	ON	MotionArea-01	
2011-11-13 15:34:23.372166	M024	OFF	MotionArea-01	
2011-11-13 15:35:03.143774	T003	20.5	Temperature	
2011-11-13 15:35:34.455191	M024	ON	MotionArea-01	
2011-11-13 15:35:41.582859	M024	OFF	MotionArea-01	
2011-11-13 15:36:48.334678	M024	ON	MotionArea-01	
2011-11-13 15:36:57.867796	M024	OFF	MotionArea-01	
2011-11-13 15:37:05.225181	M024	ON	MotionArea-01	
2011-11-13 15:37:09.497123	M024	OFF	MotionArea-01	
2011-11-13 15:37:29.519843	M024	ON	MotionArea-01	
2011-11-13 15:37:33.788134	M024	OFF	MotionArea-01	
2011-11-13 15:38:12.015013	M024	ON	MotionArea-01	
2011-11-13 15:38:16.292845	M024	OFF	MotionArea-01	
2011-11-13 15:38:41.318059	M024	ON	MotionArea-01	
2011-11-13 15:38:43.120172	M024	OFF	MotionArea-01	
2011-11-13 15:38:45.728089	M024	ON	MotionArea-01	
2011-11-13 15:38:46.813296	M024	OFF	MotionArea-01	
2011-11-13 15:40:06.504246	T001	21	Temperature	
2011-11-13 15:40:06.540100	T005	26.5	Temperature	
2011-11-13 15:40:06.570957	T003	22	Temperature	
2011-11-13 15:40:06.601058	T002	23	Temperature	
2011-11-13 15:40:06.652019	T004	21.5	Temperature	
2011-11-13 15:40:08.356879	M024	ON	MotionArea-01	
2011-11-13 15:40:10.488914	M024	OFF	MotionArea-01	
2011-11-13 15:40:36.935784	M024	ON	MotionArea-01	
2011-11-13 15:40:41.195629	M024	OFF	MotionArea-01	
2011-11-13 15:40:49.767783	M024	ON	MotionArea-01	
2011-11-13 15:40:54.763189	M024	OFF	MotionArea-01	
2011-11-13 15:41:58.082232	M024	ON	MotionArea-01	
2011-11-13 15:42:01.047403	M023	ON	Motion-01	
2011-11-13 15:42:01.901468	M024	OFF	MotionArea-01	
2011-11-13 15:42:04.899475	M022	ON	Motion-01	
2011-11-13 15:42:06.313633	M021	ON	Motion-01	
2011-11-13 15:42:07.187687	M020	ON	MotionArea-01	
2011-11-13 15:42:08.113958	M022	OFF	Motion-01	
2011-11-13 15:42:08.638834	M023	OFF	Motion-01	
2011-11-13 15:42:08.664688	M013	ON	Motion-01	
2011-11-13 15:42:09.913688	M012	ON	Motion-01	
2011-11-13 15:42:09.939942	M021	OFF	Motion-01	
2011-11-13 15:42:10.291568	M009	ON	Motion-01	
2011-11-13 15:42:12.123571	M020	OFF	MotionArea-01	
2011-11-13 15:42:12.800946	M009	OFF	Motion-01	
2011-11-13 15:42:12.830498	M012	OFF	Motion-01	
2011-11-13 15:42:12.856170	M013	OFF	Motion-01	
2011-11-13 15:42:22.734137	M020	ON	MotionArea-01	
2011-11-13 15:42:23.354866	M012	ON	Motion-01	
2011-11-13 15:42:24.683171	M013	ON	Motion-01	
2011-11-13 15:42:25.144988	M012	OFF	Motion-01	
2011-11-13 15:42:26.470093	M013	OFF	Motion-01	
2011-11-13 15:42:27.820100	M010	ON	Motion-01	
2011-11-13 15:42:29.303715	M010	OFF	Motion-01	
2011-11-13 15:42:29.363677	M020	OFF	MotionArea-01	
2011-11-13 15:42:30.770246	M012	ON	Motion-01	
2011-11-13 15:42:31.304063	M009	ON	Motion-01	
2011-11-13 15:42:31.330668	M013	ON	Motion-01	
2011-11-13 15:42:31.690405	M010	ON	Motion-01	
2011-11-13 15:42:32.158902	M009	OFF	Motion-01	
2011-11-13 15:42:33.708375	M010	OFF	Motion-01	
2011-11-13 15:42:34.496630	M012	OFF	Motion-01	
2011-11-13 15:42:34.526161	M013	OFF	Motion-01	
2011-11-13 15:43:03.530676	M009	ON	Motion-01	
2011-11-13 15:43:03.556758	M012	ON	Motion-01	
2011-11-13 15:43:04.677953	M013	ON	Motion-01	
2011-11-13 15:43:04.704216	M003	ON	Motion-01	
2011-11-13 15:43:04.732881	M020	ON	MotionArea-01	
2011-11-13 15:43:05.054367	M009	OFF	Motion-01	
2011-11-13 15:43:06.001327	M013	OFF	Motion-01	
2011-11-13 15:43:06.528782	M012	OFF	Motion-01	
2011-11-13 15:43:06.555184	M020	OFF	MotionArea-01	
2011-11-13 15:43:08.597374	M003	OFF	Motion-01	
2011-11-13 15:43:12.543867	M012	ON	Motion-01	
2011-11-13 15:43:12.570331	M020	ON	MotionArea-01	
2011-11-13 15:43:14.366192	M020	OFF	MotionArea-01	
2011-11-13 15:43:14.741806	M012	OFF	Motion-01	
2011-11-13 15:43:21.091737	M020	ON	MotionArea-01	
2011-11-13 15:43:21.476817	M010	ON	Motion-01	
2011-11-13 15:43:23.294057	M020	OFF	MotionArea-01	
2011-11-13 15:43:24.638106	M009	ON	Motion-01	
2011-11-13 15:43:25.567020	M012	ON	Motion-01	
2011-11-13 15:43:26.183928	M013	ON	Motion-01	
2011-11-13 15:43:26.810138	M009	OFF	Motion-01	
2011-11-13 15:43:27.276962	M010	OFF	Motion-01	
2011-11-13 15:43:28.363989	M013	OFF	Motion-01	
2011-11-13 15:43:28.746623	M012	OFF	Motion-01	
2011-11-13 15:43:29.131276	M009	ON	Motion-01	
2011-11-13 15:43:29.739261	M013	ON	Motion-01	
2011-11-13 15:43:29.769027	M020	ON	MotionArea-01	
2011-11-13 15:43:30.264091	M010	ON	Motion-01	
2011-11-13 15:43:30.290009	M012	ON	Motion-01	
2011-11-13 15:43:32.468491	M010	OFF	Motion-01	
2011-11-13 15:43:32.494800	M021	ON	Motion-01	
2011-11-13 15:43:33.322263	M022	ON	Motion-01	
2011-11-13 15:43:33.714474	M009	OFF	Motion-01	
2011-11-13 15:43:34.177165	M023	ON	Motion-01	
2011-11-13 15:43:35.033740	M012	OFF	Motion-01	
2011-11-13 15:43:35.645322	M020	OFF	MotionArea-01	
2011-11-13 15:43:36.180420	M013	OFF	Motion-01	
2011-11-13 15:43:36.240121	M024	ON	MotionArea-01	
2011-11-13 15:43:36.706293	M021	OFF	Motion-01	
2011-11-13 15:43:38.833389	M022	OFF	Motion-01	
2011-11-13 15:43:39.212363	M023	OFF	Motion-01	
2011-11-13 15:43:42.450397	M024	OFF	MotionArea-01	
2011-11-13 15:43:42.852215	M024	ON	MotionArea-01	
2011-11-13 15:43:47.839827	M024	OFF	MotionArea-01	
2011-11-13 15:43:52.350900	M024	ON	MotionArea-01	
2011-11-13 15:43:54.485781	M024	OFF	MotionArea-01	
2011-11-13 15:43:56.135825	M024	ON	MotionArea-01	
2011-11-13 15:44:00.883086	M024	OFF	MotionArea-01	
2011-11-13 15:44:39.369350	M024	ON	MotionArea-01	
2011-11-13 15:44:39.759664	M003	ON	Motion-01	
2011-11-13 15:44:40.689207	M003	OFF	Motion-01	
2011-11-13 15:44:41.219620	M023	ON	Motion-01	
2011-11-13 15:44:41.245911	M024	OFF	MotionArea-01	
2011-11-13 15:44:41.601956	M022	ON	Motion-01	
2011-11-13 15:44:44.621644	M023	OFF	Motion-01	
2011-11-13 15:44:46.419815	M022	OFF	Motion-01	
2011-11-13 15:44:49.729161	M024	ON	MotionArea-01	
2011-11-13 15:44:52.559861	M024	OFF	MotionArea-01	
2011-11-13 15:44:53.506804	M024	ON	MotionArea-01	
2011-11-13 15:44:57.538879	M022	ON	Motion-01	
2011-11-13 15:44:57.919920	M024	OFF	MotionArea-01	
2011-11-13 15:45:03.366030	M023	ON	Motion-01	
2011-11-13 15:45:05.965287	M024	ON	MotionArea-01	
2011-11-13 15:45:10.953737	T005	25.5	Temperature	
2011-11-13 15:45:10.989116	T003	23	Temperature	
2011-11-13 15:45:11.020093	T002	23.5	Temperature	
2011-11-13 15:45:11.049931	T004	22	Temperature	
2011-11-13 15:45:11.514214	M022	OFF	Motion-01	
2011-11-13 15:45:11.545972	M023	OFF	Motion-01	
2011-11-13 15:45:25.635750	M024	OFF	MotionArea-01	
2011-11-13 15:45:36.814200	M024	ON	MotionArea-01	
2011-11-13 15:45:39.910367	M003	ON	Motion-01	
2011-11-13 15:45:40.530567	M024	OFF	MotionArea-01	
2011-11-13 15:45:42.110363	M003	OFF	Motion-01	
2011-11-13 15:47:42.110344	M024	ON	MotionArea-01	
2011-11-13 15:47:43.676973	M024	OFF	MotionArea-01	
2011-11-13 15:48:27.827485	M024	ON	MotionArea-01	
2011-11-13 15:48:29.951559	M024	OFF	MotionArea-01	
2011-11-13 15:48:30.431469	M024	ON	MotionArea-01	
2011-11-13 15:48:32.236616	M024	OFF	MotionArea-01	
2011-11-13 15:48:33.404624	M024	ON	MotionArea-01	
2011-11-13 15:48:34.823900	M024	OFF	MotionArea-01	
2011-11-13 15:48:45.551284	M024	ON	MotionArea-01	
2011-11-13 15:48:47.679611	M024	OFF	MotionArea-01	
2011-11-13 15:48:50.742346	M024	ON	MotionArea-01	
2011-11-13 15:48:52.872404	M024	OFF	MotionArea-01	
2011-11-13 15:49:21.374907	M024	ON	MotionArea-01	
2011-11-13 15:49:26.349362	M024	OFF	MotionArea-01	
2011-11-13 15:49:26.732270	M024	ON	MotionArea-01	
2011-11-13 15:49:29.021310	M024	OFF	MotionArea-01	
2011-11-13 15:49:33.056582	M024	ON	MotionArea-01	
2011-11-13 15:49:35.175604	M024	OFF	MotionArea-01	
2011-11-13 15:49:43.970097	M024	ON	MotionArea-01	
2011-11-13 15:49:52.769632	M024	OFF	MotionArea-01	
2011-11-13 15:49:59.913689	M024	ON	MotionArea-01	
2011-11-13 15:50:00.997567	M024	OFF	MotionArea-01	
2011-11-13 15:50:03.857584	M024	ON	MotionArea-01	
2011-11-13 15:50:06.455501	M024	OFF	MotionArea-01	
2011-11-13 15:50:08.814631	M024	ON	MotionArea-01	
2011-11-13 15:50:14.380778	T005	23	Temperature	
2011-11-13 15:50:14.416356	T003	22	Temperature	
2011-11-13 15:50:14.447141	T002	22	Temperature	
2011-11-13 15:50:14.481162	T004	21.5	Temperature	
2011-11-13 15:50:19.093228	M024	OFF	MotionArea-01	
2011-11-13 15:50:37.051607	M024	ON	MotionArea-01	
2011-11-13 15:50:38.942250	M024	OFF	MotionArea-01	
2011-11-13 15:50:51.069134	M024	ON	MotionArea-01	
2011-11-13 15:50:52.155931	M024	OFF	MotionArea-01	
2011-11-13 15:51:06.849522	M024	ON	MotionArea-01	
2011-11-13 15:51:08.262630	M024	OFF	MotionArea-01	
2011-11-13 15:51:08.643471	M024	ON	MotionArea-01	
2011-11-13 15:51:10.699555	M024	OFF	MotionArea-01	
2011-11-13 15:51:12.116491	M024	ON	MotionArea-01	
2011-11-13 15:51:15.659429	M024	OFF	MotionArea-01	
2011-11-13 15:51:17.545818	M024	ON	MotionArea-01	
2011-11-13 15:51:18.960840	M024	OFF	MotionArea-01	
